,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10 
6408,0.18925518925518925,0.08346492217459955,0.03522258718289188,0.057735883259312976,0.024149616094024794,0.15254237288135597,0.029083706869592413,0.07905922357608389,0.01569458021070924,0.03517163759144626
530,0.19780219780219777,0.08707421610647414,0.05010832343280451,0.11945980241094896,0.061682323167331535,0.11864406779661008,0.03627645157927657,0.11740814206101824,0.049636146410339956,0.061620709060213885
9325,0.315018315018315,0.15565080081209112,0.05220490600321474,0.06272092812471675,0.030283532792862354,0.18335901386748854,0.070885020327322,0.14395012751487676,0.07000108613011838,0.10551491277433878
6488,0.3638583638583637,0.25851567787051655,0.39897966314906697,0.6248527145835222,0.5388838845279458,0.45146379044684126,0.14437610757844263,0.5860961556626052,0.39013793852503525,0.8528418683173888
1879,0.21001221001220993,0.11933228062260318,0.09371724089733732,0.16867579080939005,0.1153004761291983,0.2804314329738058,0.0593140831856562,0.2018513270992727,0.11751927880960139,0.03517163759144626
10880,0.22100122100122088,0.126099706744868,0.07463833950660423,0.2447203843016405,0.15712263543945437,0.22187981510015398,0.05389346398415512,0.20496835741947675,0.19414575866188769,0.19358469330332018
10234,0.2075702075702075,0.10083464922174598,0.11929554825634214,0.2627571829964651,0.12872646163084975,0.2804314329738058,0.03596372354842073,0.15254557476149996,0.09715433908982296,0.10551491277433878
4695,0.23565323565323548,0.10918114143920596,0.07568663079180935,0.12689205111936913,0.07931197186119333,0.2804314329738058,0.05649953090795373,0.20893548691791822,0.10019550342130987,0.061620709060213885
3906,0.34676434676434686,0.28513422061809157,0.2459291355091201,0.4085924046043687,0.30296401149573204,0.3543913713405238,0.1785677056186803,0.456881080570511,0.4113717823395242,0.3694428812605515
10714,0.19780219780219777,0.09948116399729298,0.08861555664267243,0.26892051119369165,0.2202204778449792,0.18335901386748854,0.035338267486709055,0.12033626145272505,0.05191701965895514,0.061620709060213885
1387,0.23565323565323548,0.09226257613354388,0.04353903137885247,0.0542916704432158,0.024149616094024794,0.18335901386748854,0.04169707078077767,0.11448002266931143,0.029271206690561526,0.03517163759144626
7006,0.31135531135531136,0.3018272050530115,0.5698511426375008,0.4643342699175202,0.3351349032728521,0.34206471494607094,0.278015219430835,0.5083593085860018,0.3498968176387531,0.4372537985368598
3446,0.2527472527472525,0.10534626663658916,0.04381857572157383,0.058460980694280795,0.028910908077038562,0.2141756548536209,0.05118315438340458,0.13573250212524798,0.05403497338981209,0.061620709060213885
7237,0.26862026862026855,0.12880667719377395,0.05723670417219931,0.05356657300824798,0.024149616094024794,0.2804314329738058,0.07547169811320756,0.13714933408897706,0.05446942543716737,0.03517163759144626
9094,0.26129426129426125,0.11730205278592373,0.05199524774617373,0.048218979425360284,0.019388324111011025,0.2804314329738058,0.06087772333993538,0.11684140927552658,0.04105571847507331,0.061620709060213885
12266,0.2930402930402931,0.161064741709903,0.04465720874973793,0.04803770506661832,0.019860163857075452,0.36671802773497686,0.0613989367246951,0.12099744970246529,0.044259802324318455,0.07540799099606077
9999,0.1855921855921856,0.0780509812767877,0.04689356349150883,0.12154445753648145,0.06704413846351821,0.1987673343605545,0.03481705410194935,0.10267308963823558,0.04284783317041382,0.03517163759144626
10511,0.2857142857142858,0.21745995939544324,0.1728981759731637,0.36109852261397624,0.319049457384292,0.37750385208012305,0.11331178984676327,0.3691319542835553,0.2645812968393613,0.19358469330332018
1355,0.26984126984126977,0.13625084592826522,0.04906003214759941,0.060364361461071325,0.030283532792862354,0.19414483821263473,0.06004378192431983,0.12628695570038728,0.04105571847507331,0.061620709060213885
10670,0.32478632478632474,0.2517482517482518,0.40904325948703607,0.4229130789449832,0.3351349032728521,0.3713405238828966,0.19524653393099134,0.4757721734202324,0.35961768219832735,0.325267304445695
4935,0.415140415140415,0.341755019174374,0.6413446082884897,0.4690474032448109,0.3900827864281732,0.36671802773497686,0.1795058897112478,0.5135543591196751,0.3890518084066471,0.545019696117051
11392,0.3357753357753357,0.26347845702684414,0.19274582430638057,0.3914619777032538,0.3489040449534595,0.2804314329738058,0.11685604086312937,0.42778879758194016,0.2663191050287824,0.19358469330332018
2437,0.19780219780219777,0.0706068125422964,0.0366203088964987,0.050303634550892776,0.024149616094024794,0.2804314329738058,0.03043886166996769,0.08793803721545293,0.031226240903660253,0.03517163759144626
6394,0.19780219780219777,0.06654635686893748,0.04235096792228665,0.0757726819541376,0.03753270707330674,0.1771956856702619,0.033253413947670174,0.08302635307452537,0.02193982839144129,0.03517163759144626
6473,0.18681318681318682,0.06180915858335209,0.03375497938360471,0.056557599927490265,0.024149616094024794,0.20338983050847448,0.033149171270718245,0.08793803721545293,0.02346041055718475,0.03517163759144626
8584,0.21978021978021967,0.14865779381908414,0.19078901390733102,0.3288316867579081,0.20241925106163944,0.2804314329738058,0.05545710413843427,0.25852460564843677,0.1983816661236016,0.325267304445695
10406,0.20879120879120872,0.11549740581998644,0.0517855894891327,0.05900480377050667,0.024149616094024794,0.2804314329738058,0.057541957677473166,0.15632379333144425,0.06505919409145217,0.03517163759144626
7610,0.2942612942612941,0.1980600045116174,0.21042700398350686,0.337532855977522,0.2876506670098229,0.2804314329738058,0.1126863337850516,0.36969868706904696,0.2621375040729879,0.28137310073157
3385,0.43833943833943834,0.36634333408526953,0.5073030959535956,0.5943986223148735,0.5067129927508257,0.3620955315870569,0.28635463358699054,0.6044205157268349,0.5044531334853916,0.4133370849746763
10459,0.2722832722832722,0.19174374013083686,0.2333496400866587,0.39209643795885063,0.30056191824304035,0.3497688751926038,0.11821119566350466,0.38603948238405594,0.33767785380688603,0.28137310073157
8374,0.26984126984126977,0.10286487705842542,0.04731288000559089,0.055832502492522446,0.024149616094024794,0.2804314329738058,0.057854685708328996,0.12987626334183433,0.04491148039535136,0.03517163759144626
5936,0.23565323565323548,0.1136927588540492,0.06597246488224193,0.07006253965376597,0.03487324668639815,0.18335901386748854,0.0642134890023976,0.1944838008878814,0.08205713044422722,0.061620709060213885
1291,0.18681318681318682,0.0706068125422964,0.03801803061010553,0.0840206652768966,0.03487324668639815,0.1987673343605545,0.03179401647034295,0.08793803721545293,0.02346041055718475,0.03517163759144626
11026,0.21855921855921845,0.12361831716670427,0.10091550772241245,0.2871385842472582,0.2576673958735469,0.1771956856702619,0.05253830918377983,0.19240578067441205,0.13153035733680896,0.14940911648846367
12126,0.31868131868131866,0.13241597112564854,0.0381578027814662,0.039880358923230316,0.018787800797838115,0.5377503852080123,0.07484624205149587,0.13374893737602722,0.0528402302595851,0.10551491277433878
2917,0.23321123321123305,0.1326415519963907,0.11286602837375076,0.23184990483096163,0.18345987217432336,0.2804314329738058,0.0656728864797248,0.24907905922357607,0.18404474856087757,0.14940911648846367
7978,0.18803418803418803,0.0676742612226483,0.03836746103850723,0.04994108583340885,0.024149616094024794,0.15254237288135597,0.027624309392265192,0.06857466704448853,0.01569458021070924,0.03517163759144626
7859,0.2832722832722834,0.11279043537108055,0.04025438535187642,0.0481283422459893,0.019388324111011025,0.36671802773497686,0.04628374856666319,0.1012562576745065,0.029977191267513838,0.03517163759144626
9715,0.2796092796092795,0.1840739905256034,0.09832972255223985,0.0958941357744947,0.06091022176468065,0.2804314329738058,0.1164390701553216,0.25446302068574667,0.15596828500054308,0.14940911648846367
7451,0.19047619047619047,0.10918114143920596,0.16206583269271085,0.362186168766428,0.2862780422939991,0.18952234206471474,0.05055769832169291,0.19873429677906868,0.14603019441729118,0.14940911648846367
5083,0.2075702075702075,0.1141439205955335,0.2931022433433503,0.4297108673978065,0.36996525543688075,0.10939907550077033,0.03700615031794016,0.15575706054595262,0.1092103834039318,0.27630838491840176
336,0.29181929181929167,0.23866456124520644,0.5202320218044587,0.5540650774947884,0.4626174237549865,0.2804314329738058,0.15980402376733036,0.4411070180409937,0.3605408927989573,0.4133370849746763
3604,0.26007326007326004,0.14865779381908414,0.09343769655461595,0.17239191516360008,0.10187449062754686,0.2804314329738058,0.06890440946523507,0.26797015207329744,0.13109590528945367,0.061620709060213885
7613,0.22832722832722818,0.15677870516580192,0.15975959186525962,0.29828695730988847,0.14880109809977268,0.2804314329738058,0.05545710413843427,0.24700103901010675,0.18404474856087757,0.19358469330332018
11195,0.17948717948717952,0.06812542296413263,0.045006639178139615,0.06054563581981327,0.024149616094024794,0.1987673343605545,0.02897946419264047,0.07905922357608389,0.01569458021070924,0.03517163759144626
7390,0.2857142857142858,0.2285134220618091,0.5066741211824726,0.5685670261941448,0.4602582250246644,0.2804314329738058,0.13947670176170124,0.34891848493435346,0.29173454979906593,0.3567810917276307
1602,0.341880341880342,0.3381457252424994,0.3672513802501921,0.44511918789087274,0.28151675031098533,0.3497688751926038,0.21870113624517878,0.5463304052139417,0.3709677419354838,0.5576814856499719
11948,0.33943833943833956,0.15316941123392738,0.03473338458312948,0.04604368712045681,0.024149616094024794,0.36671802773497686,0.07244866048160117,0.12628695570038728,0.06397306397306396,0.03517163759144626
928,0.442002442002442,0.35867358448003617,0.4288210217345726,0.31161062267742223,0.23862222794149188,0.4345146379044684,0.3479620556655895,0.5566260508170399,0.40941674812642553,0.4572312886888013
4606,0.2905982905982907,0.13602526505752313,0.04165210706548325,0.05320402429076407,0.020460687170248362,0.2804314329738058,0.05952256853956009,0.12316992538018326,0.05327468230694037,0.061620709060213885
5553,0.18681318681318682,0.0706068125422964,0.03480327066880984,0.05247892685579625,0.019388324111011025,0.18335901386748854,0.03189825914729491,0.0876546708227071,0.01569458021070924,0.03517163759144626
1357,0.19780219780219777,0.07647191518159258,0.0381578027814662,0.06081754735792623,0.029511431390211472,0.2804314329738058,0.03450432607109351,0.08793803721545293,0.031226240903660253,0.03517163759144626
716,0.3516483516483515,0.23076923076923075,0.12656370116709761,0.15625849723556606,0.1153004761291983,0.2804314329738058,0.11779422495569689,0.34665155379238694,0.22205930270446397,0.14940911648846367
11126,0.18315018315018317,0.08143469433792014,0.037319169753302114,0.055288679416296574,0.024149616094024794,0.19260400616332807,0.032315229855102684,0.10087843581751206,0.021722602367763653,0.03517163759144626
8605,0.19780219780219777,0.08662305436498982,0.04102313229436018,0.05329466147013505,0.024149616094024794,0.4206471494607087,0.03836130511831545,0.09625011806933031,0.029271206690561526,0.03517163759144626
5737,0.21245421245421237,0.0861718926235055,0.054511146830666005,0.1287047947067887,0.06704413846351821,0.2326656394453004,0.04242676951944126,0.15575706054595262,0.10454002389486261,0.061620709060213885
413,0.27716727716727707,0.10963230318069025,0.04731288000559089,0.04604368712045681,0.019388324111011025,0.18952234206471474,0.0561868028770979,0.10427883253046188,0.037417182578472895,0.03517163759144626
11865,0.3052503052503053,0.2287390029325513,0.36389684813753576,0.9184265385661198,0.95174366233432,0.2804314329738058,0.1291566767434588,0.5450080287144612,0.45791245791245794,0.325267304445695
11041,0.3284493284493284,0.1648996165125197,0.05898385631420783,0.056557599927490265,0.024149616094024794,0.2804314329738058,0.10611904513707912,0.15689052611693588,0.0790702726186597,0.10551491277433878
3227,0.3076923076923077,0.1637717121588089,0.07338038996435808,0.06979062811565304,0.04023506198258483,0.2804314329738058,0.09725841759616388,0.20723528856144333,0.11980015205821656,0.10551491277433878
11821,0.1855921855921856,0.08729979697721632,0.05346285554546089,0.11329647421372245,0.04829923218804959,0.18335901386748854,0.0321067445011988,0.10607348635118544,0.02346041055718475,0.03517163759144626
43,0.26739926739926734,0.2497180239115723,0.7578447131176183,0.6404423094353303,0.4702526487367563,0.39291217257318944,0.24163452517460648,0.6064040804760557,0.43722167915716303,0.5011254924029263
8925,0.39682539682539675,0.2738551770809835,0.21273324481095812,0.1201848998459168,0.07510830866898298,0.36671802773497686,0.1516730949650787,0.33097194672711816,0.2193439774084935,0.28137310073157
9737,0.1855921855921856,0.07353936386194446,0.03256691592703892,0.048218979425360284,0.024149616094024794,0.2804314329738058,0.03189825914729491,0.07905922357608389,0.022482893450635387,0.03517163759144626
570,0.23687423687423692,0.09970674486803519,0.043748689635893484,0.0563763255687483,0.028181701196757176,0.2804314329738058,0.05128739706035651,0.12203645980919997,0.04284783317041382,0.03517163759144626
6995,0.28205128205128194,0.21452740807579515,0.3326577678384233,0.8821716668177286,0.9142109552610133,0.19414483821263473,0.1091420827686855,0.4757721734202324,0.39969588356685126,0.28137310073157
7344,0.3162393162393162,0.16580193999548834,0.08288489761688446,0.0975256050031723,0.05477630506584309,0.2804314329738058,0.09298446784113418,0.2994238216680835,0.16053003149777342,0.10551491277433878
2932,0.30402930402930384,0.12068576584705612,0.03906632189531063,0.025106498685760897,0.020460687170248362,0.1402157164869029,0.07661836755967893,0.13573250212524798,0.04735527316172477,0.03517163759144626
10770,0.3516483516483515,0.29731558763816823,0.29834369976937586,0.3401613341792803,0.2557800368892893,0.39907550077041587,0.2356926925883457,0.49466326626995377,0.39584012164657323,0.3694428812605515
3556,0.26984126984126977,0.13219039025490634,0.06017191977077363,0.082298558868848,0.04156479217603912,0.18335901386748854,0.06233712081726259,0.18296023424955138,0.08205713044422722,0.03517163759144626
4792,0.2857142857142858,0.20866230543649897,0.2632608847578447,0.3894679597570923,0.34281302277699144,0.2804314329738058,0.12759303658917961,0.4231604798337584,0.30894971217551864,0.325267304445695
9203,0.20879120879120872,0.12339273629596206,0.1311761828220001,0.30028097525605,0.2195770600094368,0.18952234206471474,0.05014072761388513,0.1880608293189761,0.11176278918214402,0.10551491277433878
394,0.2075702075702075,0.12812993458154745,0.145083513872388,0.2942989214175654,0.14880109809977268,0.2804314329738058,0.044303137704576265,0.20496835741947675,0.14603019441729118,0.19358469330332018
3649,0.1428571428571428,0.0676742612226483,0.031029422042071417,0.041239916613794975,0.020460687170248362,0.2804314329738058,0.02408005837589909,0.06555209218853311,0.011512979254914742,0.03517163759144626
11934,0.19780219780219777,0.0787277238890142,0.03941575232371235,0.04867216532221516,0.024149616094024794,0.21571648690292755,0.03752736370269989,0.09625011806933031,0.026555881394591065,0.03517163759144626
8106,0.41758241758241743,0.2846830588766073,0.20462645887203854,0.29937460346234024,0.2332604126453052,0.37750385208012305,0.17658709475659334,0.4906016813072636,0.36483110676659064,0.325267304445695
4166,0.3565323565323564,0.16422287390029325,0.0783423020476623,0.07468503580168585,0.042551366190537475,0.09861325115562414,0.08891900344000833,0.19240578067441205,0.10758118822634952,0.10551491277433878
5273,0.33333333333333326,0.26009474396571175,0.2587182891886225,0.36327381491887967,0.31214343928280364,0.2804314329738058,0.16428645887626392,0.46358741853216207,0.3306723145432822,0.325267304445695
7465,0.22588522588522575,0.1290322580645161,0.13739604444755046,0.2616695368440134,0.1689186290910651,0.16178736517719572,0.05212133847597206,0.2561632190422216,0.16232214619311394,0.19358469330332018
5583,0.3772893772893773,0.2321227159936837,0.15333007198266824,0.19151636001087646,0.1466992665036675,0.2804314329738058,0.1383300323152299,0.35609710021724755,0.2639296187683284,0.28137310073157
8188,0.2344322344322345,0.1608391608391608,0.10091550772241245,0.20810296383576538,0.1354180071204907,0.2804314329738058,0.0677577400187637,0.303390951166525,0.1514608450092321,0.061620709060213885
3100,0.2490842490842491,0.08752537784795847,0.03738905583898244,0.048400253784102246,0.018787800797838115,0.2804314329738058,0.04461586573543208,0.09672239539057337,0.025849896817638753,0.061620709060213885
8883,0.23321123321123305,0.17617866004962776,0.2698301768117967,0.365811655941267,0.3182773559816412,0.2804314329738058,0.09663296153445222,0.3551525455747615,0.2678396871945259,0.19358469330332018
5085,0.15384615384615374,0.06925332731784342,0.031029422042071417,0.041239916613794975,0.020460687170248362,0.18335901386748854,0.02408005837589909,0.07235288561443282,0.01569458021070924,0.03517163759144626
1604,0.3308913308913308,0.2483645386871193,0.1997344328744147,0.3179552252333907,0.27538283361214777,0.3836671802773497,0.12165120400291879,0.38603948238405594,0.2921690018464212,0.23747889701744512
11668,0.40903540903540914,0.3153620572975412,0.36403662030889644,0.5566935556965468,0.47214000772101405,0.37750385208012305,0.2354842072344418,0.5631434778501937,0.508091669381992,0.3694428812605515
8365,0.442002442002442,0.3814572524249944,0.523796212174156,0.7415027644339708,0.5700682022905675,0.4899845916795067,0.3130407588866882,0.5718333805610655,0.5305745628326274,0.5275745638716938
4876,0.3992673992673992,0.19016467403564177,0.052135019917534414,0.039789721743859335,0.016085445888560035,0.4776579352850536,0.1632440321067445,0.17011429111174084,0.08178559791463016,0.14940911648846367
5864,0.3785103785103783,0.22467854725919242,0.16381298483471937,0.17293573823982594,0.12066229142538498,0.3713405238828966,0.152924007088502,0.3691319542835553,0.25230802650157486,0.28137310073157
8696,0.23076923076923062,0.16535077825400404,0.15710392060940662,0.33608266110758633,0.23862222794149188,0.2804314329738058,0.0705722922964662,0.253424010579012,0.22205930270446397,0.23747889701744512
844,0.3577533577533578,0.2172343785247011,0.16611922566217063,0.13885615879633828,0.08608930639557329,0.3713405238828966,0.16282706139893674,0.3498630395768395,0.24014336917562726,0.23747889701744512
3240,0.2417582417582418,0.10895556056846376,0.04011461318051575,0.05003172301277985,0.024149616094024794,0.1987673343605545,0.047847388720942366,0.12269764805894023,0.03377864668187248,0.03517163759144626
6663,0.19780219780219777,0.07511842995713963,0.03522258718289188,0.05447294480195776,0.018787800797838115,0.1987673343605545,0.03043886166996769,0.07905922357608389,0.01569458021070924,0.03517163759144626
1692,0.21245421245421237,0.08188585607940446,0.04486686700677894,0.0683404332457174,0.028053017629648694,0.2326656394453004,0.04378192431981652,0.14395012751487676,0.07494297816878462,0.03517163759144626
6696,0.24664224664224665,0.0949695465824498,0.04465720874973793,0.060364361461071325,0.030283532792862354,0.1771956856702619,0.04513707912019181,0.12203645980919997,0.04284783317041382,0.061620709060213885
2629,0.24542124542124522,0.12271599368373562,0.06331679362638898,0.08655850629928398,0.04864238836700553,0.2804314329738058,0.06838319608047536,0.24435628601114576,0.10877593135657651,0.03517163759144626
7935,0.415140415140415,0.29844349199187903,0.28730169823188195,0.17511103054472943,0.12199202161883929,0.36671802773497686,0.16501615761492755,0.3938792859166903,0.27365048332790265,0.3694428812605515
12158,0.3015873015873014,0.23934130385743288,0.611922566217066,0.6140668902383758,0.49731909235190674,0.2804314329738058,0.10392994892108831,0.40370265419854545,0.3083523406104051,0.4772087788407428
4655,0.341880341880342,0.2700203022783667,0.25920749178838487,0.39970996102601286,0.2958006262600267,0.4622496147919877,0.1743979985406025,0.4906016813072636,0.39584012164657323,0.325267304445695
6465,0.19047619047619047,0.0845928265283104,0.04249074009364734,0.07196592042055651,0.04023506198258483,0.2357473035439137,0.033253413947670174,0.10087843581751206,0.027750624524818072,0.03517163759144626
2427,0.2344322344322345,0.15610196255357542,0.30833741002166465,0.46016495966645515,0.3815896709990134,0.2064714946070878,0.07599291149796727,0.2184754888070275,0.1763332247203215,0.23607203151378725
10891,0.23687423687423692,0.14843221294834194,0.11999440911314557,0.26620139581256225,0.2158452365632909,0.2804314329738058,0.06619409986448452,0.250779257580051,0.16775279678505484,0.10551491277433878
2909,0.23076923076923062,0.16196706519287166,0.18407994968201827,0.32520619958306896,0.20241925106163944,0.2804314329738058,0.05827165641613677,0.26797015207329744,0.20821114369501467,0.325267304445695
10090,0.32478632478632474,0.3020527859237536,0.2947795093996785,0.32167134958760085,0.2300433234675932,0.4206471494607087,0.22151568852288128,0.44639652403891567,0.36689475399152816,0.325267304445695
805,0.30280830280830284,0.14978569817279494,0.046404360891746446,0.052116378138312325,0.019860163857075452,0.36671802773497686,0.06754925466485981,0.12628695570038728,0.0528402302595851,0.07540799099606077
10141,0.2222222222222221,0.10512068576584702,0.06184918582710182,0.11810024472038429,0.07931197186119333,0.19414483821263473,0.04597102053580737,0.16170775479361482,0.06397306397306396,0.03517163759144626
6979,0.18681318681318682,0.0676742612226483,0.032427143755678234,0.05447294480195776,0.024149616094024794,0.20338983050847448,0.033149171270718245,0.08793803721545293,0.02346041055718475,0.03517163759144626
8691,0.2661782661782661,0.2158808933002481,0.2564819344468516,0.32348409317502036,0.23433277570454256,0.32665639445300454,0.13468153862191182,0.3729101728534996,0.2980884109916368,0.28137310073157
9140,0.34798534798534786,0.13241597112564854,0.03340554895520301,0.037795703797697824,0.015570711620126111,0.36671802773497686,0.07568018346711144,0.10852932842164921,0.0398066688389269,0.10551491277433878
9007,0.3663003663003661,0.233927362959621,0.10091550772241245,0.09507840116015588,0.0455968772787715,0.36671802773497686,0.1412488272698843,0.25446302068574667,0.16053003149777342,0.14940911648846367
4932,0.5091575091575089,0.4529663884502594,0.7811167796491718,0.8218979425360283,0.6045553982756402,0.5238828967642524,0.25049515271552175,0.9881930669689242,0.9864233735201478,0.6330894766460324
5602,0.18192918192918195,0.06632077599819533,0.0378083723530645,0.05800779479742589,0.024149616094024794,0.10939907550077033,0.0257479412071302,0.07905922357608389,0.012056044314108831,0.03517163759144626
10362,0.31746031746031744,0.14392059553349876,0.0677895031099308,0.0687029819632013,0.03367220006005233,0.3497688751926038,0.09027415824038362,0.17351468782469068,0.0932985771695449,0.10551491277433878
10867,0.3919413919413919,0.23685991427926914,0.07177300999371024,0.0732348409317502,0.042551366190537475,0.47303543913713386,0.12040029187949547,0.22499291584018138,0.1484196806777452,0.10551491277433878
9866,0.24664224664224665,0.17437401308369047,0.3198686141589209,0.44656938276080843,0.37206708703298597,0.2804314329738058,0.10862086938392579,0.36799848871257207,0.3113391984359726,0.28137310073157
4880,0.18681318681318682,0.07218587863749149,0.03522258718289188,0.056829511465603194,0.024149616094024794,0.19414483821263473,0.03043886166996769,0.08793803721545293,0.029271206690561526,0.03517163759144626
10209,0.23809523809523792,0.14685314685314685,0.19344468516318397,0.3709779751654128,0.27199416634495777,0.18952234206471474,0.07515897008235173,0.2881836214224993,0.22129901162159224,0.19358469330332018
3170,0.2515262515262515,0.11572298669072859,0.028932839471661184,0.04604368712045681,0.024149616094024794,0.2804314329738058,0.042739497550297115,0.09672239539057337,0.031226240903660253,0.03517163759144626
6907,0.40293040293040283,0.3841642228739003,0.3738905583898245,0.4532765340342608,0.28151675031098533,0.4206471494607087,0.2771812780152194,0.6258619061112686,0.4003475616378842,0.5576814856499719
10734,0.21978021978021967,0.13557410331603878,0.15004542595569217,0.3406145200761352,0.2600694891262386,0.2804314329738058,0.06098196601688732,0.24435628601114576,0.21201259910937334,0.19358469330332018
5808,0.2942612942612941,0.15023685991427924,0.045006639178139615,0.04803770506661832,0.019860163857075452,0.3543913713405238,0.06880016678828313,0.12033626145272505,0.05061366351688932,0.061620709060213885
6158,0.40415140415140405,0.2440785021430182,0.07198266825075127,0.06018308710232936,0.024149616094024794,0.3620955315870569,0.14208276868549988,0.19013884953244548,0.10530031497773434,0.14940911648846367
9078,0.18681318681318682,0.06519287164448453,0.06101055279893772,0.14030635366627392,0.04829923218804959,0.2804314329738058,0.026477639945793816,0.07905922357608389,0.0202020202020202,0.03517163759144626
7602,0.5115995115995113,0.2822016692984435,0.0783423020476623,0.06380857427716849,0.031313001329730195,0.5731895223420644,0.21734598144480355,0.21403608198734297,0.13109590528945367,0.23607203151378725
2792,0.19780219780219777,0.1301601624182269,0.09595359563910824,0.20810296383576538,0.1354180071204907,0.18952234206471474,0.05222558115292403,0.24435628601114576,0.11073096556967524,0.03517163759144626
2014,0.38339438339438314,0.22490412812993457,0.06597246488224193,0.07096891144747575,0.042551366190537475,0.47303543913713386,0.11612634212446576,0.21649192405780676,0.13033561420658196,0.10551491277433878
11880,0.28449328449328437,0.200315813219039,0.20259976238730867,0.30127798422913077,0.2214644189936945,0.40369799691833586,0.15271552173459815,0.406914139982998,0.322146193113935,0.28137310073157
10318,0.17460317460317465,0.07489284908639743,0.04067370186595848,0.05447294480195776,0.019860163857075452,0.18335901386748854,0.03043886166996769,0.07905922357608389,0.01569458021070924,0.03517163759144626
9753,0.19780219780219777,0.06429054816151589,0.031029422042071417,0.048762802501586155,0.024149616094024794,0.2804314329738058,0.02720733868445742,0.06857466704448853,0.01569458021070924,0.03517163759144626
9610,0.17582417582417587,0.10918114143920596,0.07820252987630162,0.22731804586241272,0.14747136790631837,0.18335901386748854,0.03419159804023768,0.13412675923302164,0.07418268708591289,0.061620709060213885
6983,0.19780219780219777,0.08346492217459955,0.08763715144314765,0.18734704975981148,0.14880109809977268,0.22187981510015398,0.029396434900448243,0.0916218003211486,0.03899207125013577,0.061620709060213885
3491,0.36996336996337,0.28964583803293487,0.2701097211545181,0.4696818635004078,0.3673057950499722,0.45146379044684126,0.1599082664442823,0.4402569188627562,0.4158249158249158,0.4372537985368598
185,0.1855921855921856,0.11301601624182264,0.12761199245230273,0.3557509290310885,0.29378458370866045,0.2804314329738058,0.04670071927447096,0.23160479833758388,0.1423916585206908,0.10551491277433878
170,0.2905982905982907,0.24069478908188582,0.43224543993290926,0.5921326928305991,0.5281602539355724,0.2804314329738058,0.14771187324090485,0.46273731935392465,0.3988812859780601,0.3694428812605515
4506,0.32600732600732596,0.22490412812993457,0.31057376476343557,0.39137134052388284,0.30536610474842363,0.2804314329738058,0.16751798186177422,0.4632095966751677,0.37775605517541,0.28137310073157
5402,0.19780219780219777,0.06609519512745315,0.032427143755678234,0.07033445119187891,0.03487324668639815,0.2804314329738058,0.03189825914729491,0.07905922357608389,0.02346041055718475,0.03517163759144626
6985,0.31135531135531136,0.1290322580645161,0.04542595569222167,0.0555605909544095,0.024149616094024794,0.2804314329738058,0.06515167309496508,0.13714933408897706,0.056424459650266094,0.03517163759144626
10334,0.3516483516483515,0.33431085043988273,0.3672513802501921,0.44511918789087274,0.2843906833097414,0.3497688751926038,0.2123423329511102,0.536412581467838,0.3686868686868687,0.5576814856499719
11240,0.2905982905982907,0.14978569817279494,0.16765671954713815,0.22731804586241272,0.12199202161883929,0.16178736517719572,0.07130199103512977,0.2851610465665439,0.20576735092864126,0.23747889701744512
3285,0.2905982905982907,0.2298669072862621,0.41854776713956243,0.4205565122813377,0.34049671856903874,0.3713405238828966,0.1684561659543417,0.45055256446585434,0.344574780058651,0.325267304445695
9736,0.38217338217338215,0.26618542747575,0.16681808651897406,0.2787999637451282,0.22635439454381678,0.2804314329738058,0.1270718232044199,0.4350618683290829,0.27050070598457693,0.19358469330332018
9710,0.2649572649572649,0.15046244078502144,0.05199524774617373,0.06698087555515272,0.029511431390211472,0.18335901386748854,0.0664025852183884,0.17351468782469068,0.07418268708591289,0.061620709060213885
11785,0.3663003663003661,0.26325287615610193,0.16465161786288346,0.2566844919786096,0.201861622270836,0.2804314329738058,0.13593245074533514,0.38008878813639374,0.2510046703595091,0.23747889701744512
8627,0.442002442002442,0.33160387999097674,0.3660633167936263,0.5566935556965468,0.4626174237549865,0.37750385208012305,0.24820181382257894,0.5689997166336074,0.5189529705658738,0.325267304445695
245,0.19047619047619047,0.07466726821565531,0.037319169753302114,0.06824979606634643,0.029511431390211472,0.19260400616332807,0.029500677577400186,0.0863322943232266,0.021722602367763653,0.03517163759144626
12814,0.31013431013431014,0.15948567561470786,0.05569921028723181,0.05927671530861958,0.024149616094024794,0.3713405238828966,0.08881476076305642,0.1600075564371399,0.07385684805039644,0.061620709060213885
12077,0.20879120879120872,0.08910444394315362,0.04745265217695156,0.09362820629022024,0.05095869257495818,0.20338983050847448,0.03909100385697904,0.12628695570038728,0.045291625936787226,0.03517163759144626
7102,0.23321123321123305,0.11098578840514325,0.14857781815640503,0.30662557781201843,0.25603740402350617,0.1402157164869029,0.04148858542687378,0.18399924435628606,0.12924948408819378,0.23747889701744512
7576,0.18681318681318682,0.08797653958944279,0.10427003983506883,0.26719840478564305,0.1421095526101317,0.2804314329738058,0.03043886166996769,0.11344101256257677,0.06549364613880743,0.10551491277433878
7318,0.18803418803418803,0.10263929618768322,0.09029282269900063,0.2749932022115471,0.23862222794149188,0.18952234206471474,0.03648493693318046,0.13573250212524798,0.05327468230694037,0.061620709060213885
